Decisao;Tipo
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado do Nascimento na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado '. Por fim, e para fins de instrução da lide, intime-se a parte Autora para que, no prazo de 15 dias se manifeste quanto ao pedido de revogação da AJG e junte aos autos seus comprovantes de rendas, bem como do seu cônjuge/companheiro(a), assim como de documentos e despesas ordinárias dos últimos dois (02) meses pessoais e familiares, aptos a corroborar sua alegada condição de hipossuficiência (contas de água, luz, internet/net, celular/telefone, mercado, farmácia, despesas de transporte/educação, boletos mensais, financiamentos, aluguel, extratos bancários e de cartão de crédito entre outros).;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado rino na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial (EXG), com limitação de 03 unidades por dia (90 por mês), o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado .;1
1. Recebe-se o recurso inominado deduzido nos autos no seu efeito devolutivo, inclusive diante do teor do já decidido. 2. Defere-se a AJG à parte autora. 3. Intime-se a parte recorrida, para, querendo, no prazo de 10 dias, apresentar contrarrazões, nos termos do art. 42, § 2º da Lei 9.099/95. 4. No mesmo prazo, as partes deverão se manifestar se há oposição ao julgamento virtual, nos termos do art. 74 da Resolução nº 223, de 21.08.2019. 5. E, vindas essas ou transcorrido o prazo, então, remeta-se o recurso à Colenda Turma Recursal para análise e processamento do recurso.;1
1. Recebe-se o recurso inominado deduzido nos autos no seu efeito devolutivo, inclusive diante do teor do já decidido. 2. Defere-se a AJG à parte autora. 3. Intime-se a parte recorrida, para, querendo, no prazo de 10 dias, apresentar contrarrazões, nos termos do art. 42, § 2º da Lei 9.099/95. 4. No mesmo prazo, as partes deverão se manifestar se há oposição ao julgamento virtual, nos termos do art. 74 da Resolução nº 223, de 21.08.2019. 5. E, vindas essas ou transcorrido o prazo, então, remeta-se o recurso à Colenda Turma Recursal para análise e processamento do recurso.;1
1. Recebe-se o recurso inominado deduzido nos autos no seu efeito devolutivo, inclusive diante do teor do já decidido. 2. Defere-se a AJG à parte autora. 3. Intime-se a parte recorrida, para, querendo, no prazo de 10 dias, apresentar contrarrazões, nos termos do art. 42, § 2º da Lei 9.099/95. 4. No mesmo prazo, as partes deverão se manifestar se há oposição ao julgamento virtual, nos termos do art. 74 da Resolução nº 223, de 21.08.2019. 5. E, vindas essas ou transcorrido o prazo, então, remeta-se o recurso à Colenda Turma Recursal para análise e processamento do recurso.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado ifanio dos   na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado     dos  .;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se como curador provisório da parte autora a pessoa de anonimizado e Arantes.;1
1. À vista da decisão proferida em sede de Mandado de Segurança (pp. 84-87), cumpra-se a aludida decisão com a urgência que o caso requer. Assim, expeça-se o respectivo mandado para cumprimento da decisão.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado  dos Reis na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 03 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado   na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado es Artigas.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado haves de   na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora a suplementação alimentar pugnada, podendo ser de outras marcas que não aquelas delineadas na petição inicial, desde que atenda às especificações de fórmula e densidade calórica, o que deve ser efetivado no prazo de 45 dias. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado a Terres na presente ação que move contra Município de Campo Grande Ms, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado  '.;1
1. Com efeito, assiste razão à parte autora quanto a omissão na decisão de pp. 56/59 quanto ao fornecimento de 'seringa'. No caso tal produto também fora requerido na inicial e nos termos do já decidido às pp. 56/59 em adendo a aludida decisão e diante do já exposto tem-se que cabível também a concessão da tutela para fornecimento de tal material como requerido na exordial para fins de utilização na administração da dieta 4 unidades/mês, seringa de 20 ml. 2. No mais, ciência à autora quanto a manifestação e documentos de pp. 75/80. E, à impugnação quanto a contestação ofertada, 15 dias.;1
1. Recebe-se o recurso inominado deduzido nos autos no seu efeito devolutivo, inclusive diante do teor do já decidido. 2. Defere-se a AJG à parte autora. 3. Intime-se a parte recorrida, para, querendo, no prazo de 10 dias, apresentar contrarrazões, nos termos do art. 42, § 2º da Lei 9.099/95. 4. No mesmo prazo, as partes deverão se manifestar se há oposição ao julgamento virtual, nos termos do art. 74 da Resolução nº 223, de 21.08.2019. 5. E, vindas essas ou transcorrido o prazo, então, remeta-se o recurso à Colenda Turma Recursal para análise e processamento do recurso.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado a presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora a suplementação alimentar pugnada, podendo ser de outras marcas que não aquelas delineadas na petição inicial, desde que atenda às especificações de fórmula e densidade calórica, o que deve ser efetivado no prazo de 45 dias. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
